imdb_title_id,title,original_title,year,genre,duration,country,language,director,writer,production_company,actors,avg_vote,votes,budget,gross,gross_mil
tt1411704,Hop,Hop,2011,"Animation, Adventure, Comedy",95,USA,"English, Chinese, Spanish, French, Ukrainian",Tim Hill,"Cinco Paul, Ken Daurio",Universal Pictures,"James Marsden, Russell Brand, Kaley Cuoco, Hank Azaria, Gary Cole, Elizabeth Perkins, Hugh Laurie, Tiffany Espensen, David Hasselhoff, Chelsea Handler, Dustin Ybarra, Carlease Burke, Veronica Alicino, Django Marsh, Jimmy Carter",5.4,30778,$ 63000000,,
tt1478338,Le amiche della sposa,Bridesmaids,2011,"Comedy, Romance",125,USA,"English, Thai, Spanish",Paul Feig,"Kristen Wiig, Annie Mumolo",Universal Pictures,"Kristen Wiig, Terry Crews, Maya Rudolph, Tom Yi, Elaine Kao, Michael Hitchcock, Kali Hawk, Joe Nunez, Rebel Wilson, Matt Lucas, Jill Clayburgh, Wendi McLendon-Covey, Ellie Kemper, Greg Tuculescu, Steve Bannos",6.8,263044,$ 32500000,288383000,288.38
tt1486185,Cappuccetto rosso sangue,Red Riding Hood,2011,"Fantasy, Horror, Mystery",100,"USA, Canada",English,Catherine Hardwicke,David Leslie Johnson-McGoldrick,Warner Bros.,"Amanda Seyfried, Gary Oldman, Billy Burke, Shiloh Fernandez, Max Irons, Virginia Madsen, Lukas Haas, Julie Christie, Shauna Kain, Michael Hogan, Adrian Holmes, Cole Heppell, Christine Willes, Michael Shanks, Kacey Rohl",5.5,106878,$ 42000000,,
tt1488555,Cambio vita,The Change-Up,2011,"Comedy, Fantasy",112,USA,"English, Ukrainian",David Dobkin,"Jon Lucas, Scott Moore",Universal Pictures,"Ryan Reynolds, Jason Bateman, Leslie Mann, Olivia Wilde, Alan Arkin, Mircea Monroe, Gregory Itzin, Ned Schmidtke, Ming Lo, Sydney Rouviere, Craig Bierko, Dax Griffin, Andrea Moore, Matthew Cornwell, Taaffe O'Connell",6.3,164052,$ 52000000,,
tt1498569,L'amore che resta,Restless,2011,"Drama, Romance",91,USA,English,Gus Van Sant,Jason Lew,Columbia Pictures,"Henry Hopper, Mia Wasikowska, Ryô Kase, Schuyler Fisk, Lusia Strus, Jane Adams, Paul Parson, Thomas M. Lauderdale, Christopher D. Harder, Morgan Lee, Kenneth L. Peterson, William J. Eggleston, Chin Han, Jhon Goodwin, Kelleen Crawford",6.8,17242,$ 8000000,,
tt1515091,Sherlock Holmes - Gioco di ombre,Sherlock Holmes: A Game of Shadows,2011,"Action, Adventure, Mystery",129,"USA, UK","English, French, Italian, German, Romany",Guy Ritchie,"Michele Mulroney, Kieran Mulroney",Warner Bros.,"Robert Downey Jr., Jude Law, Noomi Rapace, Rachel McAdams, Jared Harris, Stephen Fry, Paul Anderson, Kelly Reilly, Geraldine James, Eddie Marsan, William Houston, Wolf Kahler, Iain Mitchell, Jack Laskey, Patricia Slater",7.5,413820,$ 125000000,543848000,543.85
tt1521197,Anonymous,Anonymous,2011,"Drama, Thriller",130,"UK, Germany, USA","English, French, Italian, Greek, Ancient (to 1453)",Roland Emmerich,John Orloff,Columbia Pictures,"Rhys Ifans, Vanessa Redgrave, Sebastian Armesto, Rafe Spall, David Thewlis, Edward Hogg, Xavier Samuel, Sam Reid, Jamie Campbell Bower, Joely Richardson, Paolo De Vita, Trystan Gravelle, Robert Emms, Tony Way, Julian Bleach",6.9,38937,$ 30000000,15395000,15.40
tt1564367,Mia moglie per finta,Just Go with It,2011,"Comedy, Romance",117,USA,English,Dennis Dugan,"Allan Loeb, Timothy Dowling",Columbia Pictures,"Adam Sandler, Jennifer Aniston, Nicole Kidman, Nick Swardson, Brooklyn Decker, Bailee Madison, Griffin Gluck, Dave Matthews, Kevin Nealon, Rachel Dratch, Allen Covert, Dan Patrick, Minka Kelly, Jackie Sandler, Rakefet Abergel",6.4,217122,$ 80000000,214945000,214.95
tt1568346,Millennium - Uomini che odiano le donne,The Girl with the Dragon Tattoo,2011,"Crime, Drama, Mystery",158,"USA, Sweden, Norway","English, Swedish",David Fincher,"Steven Zaillian, Stieg Larsson",Columbia Pictures,"Daniel Craig, Rooney Mara, Christopher Plummer, Stellan Skarsgård, Steven Berkoff, Robin Wright, Yorick van Wageningen, Joely Richardson, Geraldine James, Goran Visnjic, Donald Sumpter, Ulf Friberg, Bengt C.W. Carlsson, Tony Way, Per Myrberg",7.8,411774,$ 90000000,232617000,232.62
tt1578275,Il dilemma,The Dilemma,2011,"Comedy, Drama",111,USA,English,Ron Howard,Allan Loeb,Universal Pictures,"Vince Vaughn, Kevin James, Jennifer Connelly, Winona Ryder, Channing Tatum, Queen Latifah, Amy Morton, Chelcie Ross, Eduardo N. Martinez, Rance Howard, Clint Howard, Guy Van Swearingen, Troy West, Laura Whyte, Grace Rex",5.3,51300,$ 70000000,,
tt1583420,L'amore all'improvviso - Larry Crowne,Larry Crowne,2011,"Comedy, Drama, Romance",98,"USA, France",English,Tom Hanks,"Tom Hanks, Nia Vardalos",Universal Pictures,"Tom Hanks, Sarah Mahoney, Roxana Ortega, Randall Park, Brady Rubin, Alex Quijano, Tina Huang, E-Kan Soong, Tarina Pouncy, Sy Richardson, Julie Wagner, Rob Riggle, Erin Underwood, Dale Dye, Barry Sobel",6.1,62434,$ 30000000,75055000,75.06
tt1596343,Fast & Furious 5,Fast Five,2011,"Action, Adventure, Crime",130,"USA, Brazil, Japan","English, Portuguese, Spanish, Italian, French",Justin Lin,"Chris Morgan, Gary Scott Thompson",Universal Pictures,"Vin Diesel, Paul Walker, Jordana Brewster, Tyrese Gibson, Ludacris, Matt Schulze, Sung Kang, Gal Gadot, Tego Calderon, Don Omar, Joaquim de Almeida, Dwayne Johnson, Elsa Pataky, Michael Irby, Fernando Chien",7.3,347242,$ 125000000,626137000,626.14
tt1598778,Contagion,Contagion,2011,"Action, Drama, Thriller",106,"United Arab Emirates, USA","English, Mandarin, Cantonese",Steven Soderbergh,Scott Z. Burns,Warner Bros.,"Gwyneth Paltrow, Tien You Chui, Josie Ho, Daria Strokous, Matt Damon, Griffin Kane, Yoshiaki Kobayashi, Laurence Fishburne, John Hawkes, Jude Law, Monique Gabriela Curnen, Teri McEvoy, Sue Redman, Teri Campbell, Stef Tovar",6.7,274278,$ 60000000,136515000,136.52
tt1622547,30 Minutes or Less,30 Minutes or Less,2011,"Action, Comedy, Crime",83,USA,"English, German, Spanish",Ruben Fleischer,"Michael Diliberti, Michael Diliberti",Columbia Pictures,"Jesse Eisenberg, Danny McBride, Aziz Ansari, Nick Swardson, Dilshad Vadsaria, Michael Peña, Bianca Kajlich, Fred Ward, Sam Johnston, Jack Foley, Elizabeth Shapiro, Brett Gelman, Paul Tierney, Staci Lynn Fletcher, Gary Brichetto",6.1,92398,$ 28000000,40662000,40.66
tt1634122,Johnny English - La rinascita,Johnny English Reborn,2011,"Action, Adventure, Comedy",101,"UK, France, USA","English, Mandarin, Swiss German, Cantonese, Russian",Oliver Parker,"Hamish McColl, William Davies",Universal Pictures,"Roger Barclay, Eric Carte, Rowan Atkinson, Togo Igawa, Eleanor Wyld, Mandi Sidhu, Margaret Clunie, Gillian Anderson, Rosamund Pike, Dominic West, Tim McInnerny, Mariella Frostrup, Daniel Kaluuya, Miles Jupp, Pik Sen Lim",6.3,117884,$ 45000000,160078000,160.08
tt1851085,Wairudo 7,Wairudo 7,2011,Action,109,Japan,Japanese,Eiichirô Hasumi,"Mikiya Mochizuki, Masaki Fukasawa",Warner Bros.,"Kippei Shîna, Kyoko Fukada, Eita, Kiichi Nakai, Yuika Motokariya, Jun Kaname, Takashi Ukaji, Tsuyoshi Abe, Minoru Matsumoto, Yusuke Hirayama, Ryûhei Maruyama",5.6,328,,,
tt0837562,Hotel Transylvania,Hotel Transylvania,2012,"Animation, Comedy, Family",91,USA,English,Genndy Tartakovsky,"Peter Baynham, Robert Smigel",Columbia Pictures,"Adam Sandler, Andy Samberg, Selena Gomez, Kevin James, Fran Drescher, Steve Buscemi, Molly Shannon, David Spade, CeeLo Green, Jon Lovitz, Brian George, Luenell, Brian Stack, Chris Parnell, Jackie Sandler",7.1,218566,$ 85000000,358375000,358.38
tt0948470,The Amazing Spider-Man,The Amazing Spider-Man,2012,"Action, Adventure, Sci-Fi",136,USA,English,Marc Webb,"James Vanderbilt, Alvin Sargent",Columbia Pictures,"Andrew Garfield, Emma Stone, Rhys Ifans, Denis Leary, Martin Sheen, Sally Field, Irrfan Khan, Campbell Scott, Embeth Davidtz, Chris Zylka, Max Charles, C. Thomas Howell, Jake Keiffer, Kari Coleman, Michael Barra",6.9,550033,$ 230000000,757930000,757.93
tt1024648,Argo,Argo,2012,"Biography, Drama, Thriller",120,"USA, UK","English, Persian, German, Arabic",Ben Affleck,"Chris Terrio, Tony Mendez",Warner Bros.,"Ben Affleck, Bryan Cranston, Alan Arkin, John Goodman, Victor Garber, Tate Donovan, Clea DuVall, Scoot McNairy, Rory Cochrane, Christopher Denham, Kerry Bishé, Kyle Chandler, Chris Messina, Zeljko Ivanek, Titus Welliver",7.7,563198,$ 44500000,232320000,232.32
tt1077368,Dark Shadows,Dark Shadows,2012,"Comedy, Fantasy, Horror",113,"USA, Australia, UK",English,Tim Burton,"Seth Grahame-Smith, John August",Warner Bros.,"Johnny Depp, Michelle Pfeiffer, Helena Bonham Carter, Eva Green, Jackie Earle Haley, Jonny Lee Miller, Bella Heathcote, Chloë Grace Moretz, Gulliver McGrath, Ray Shirley, Christopher Lee, Alice Cooper, Ivan Kaye, Susanna Cappellaro, Josephine Butler",6.2,242866,$ 150000000,245527000,245.53
tt1194173,The Bourne Legacy,The Bourne Legacy,2012,"Action, Adventure, Thriller",135,"USA, Japan","English, Russian, Filipino, Ukrainian",Tony Gilroy,"Tony Gilroy, Dan Gilroy",Universal Pictures,"Jeremy Renner, Scott Glenn, Stacy Keach, Edward Norton, Donna Murphy, Michael Chernus, Corey Stoll, Alice Gainer, Prue Lewarne, Howard Leader, James Joseph O'Neil, Rachel Weisz, Tony Guida, Sonnie Brown, Neil Brooks Cunningham",6.7,280665,$ 125000000,276144000,276.14
tt1195478,5 anni di fidanzamento,The Five-Year Engagement,2012,"Comedy, Romance",124,"USA, Japan","English, Spanish",Nicholas Stoller,"Jason Segel, Nicholas Stoller",Universal Pictures,"Jason Segel, Emily Blunt, Chris Pratt, Alison Brie, Lauren Weedman, Mimi Kennedy, David Paymer, Jacki Weaver, Jim Piddock, Adam Campbell, Eric Scott Cooper, Dakota Johnson, Jane Carr, Clement von Franckenstein, Michael Ensign",6.2,91624,$ 30000000,,
tt1232200,Indovina perché ti odio,That's My Boy,2012,Comedy,116,USA,English,Sean Anders,David Caspe,Columbia Pictures,"Adam Sandler, Andy Samberg, Leighton Meester, Vanilla Ice, James Caan, Milo Ventimiglia, Blake Clark, Meagen Fay, Tony Orlando, Will Forte, Rachel Dratch, Nick Swardson, Peggy Stewart, Luenell, Ciara",5.5,89159,$ 70000000,57719000,57.72
tt1232829,21 Jump Street,21 Jump Street,2012,"Action, Comedy, Crime",109,USA,English,"Phil Lord, Christopher Miller","Michael Bacall, Michael Bacall",Columbia Pictures,"Jonah Hill, Channing Tatum, Brie Larson, Dave Franco, Rob Riggle, DeRay Davis, Ice Cube, Dax Flame, Chris Parnell, Ellie Kemper, Jake Johnson, Nick Offerman, Holly Robinson Peete, Johnny Pemberton, Stanley Wong",7.2,502220,$ 42000000,201585000,201.59
tt1327194,Ho cercato il tuo nome,The Lucky One,2012,"Drama, Mystery, Romance",101,USA,English,Scott Hicks,"Will Fetters, Nicholas Sparks",Warner Bros.,"Zac Efron, Taylor Schilling, Blythe Danner, Riley Thomas Stewart, Jay R. Ferguson, Adam LeFevre, Robert Hayes, Joe Chrest, Russell Durham Comegys, Sharon Conley, Ann McKenzie, Kendal Tuttle, Cam Banfield, Ritchie Montgomery, Courtney James Clark",6.5,99629,$ 25000000,99357000,99.36
tt1345836,Il cavaliere oscuro - Il ritorno,The Dark Knight Rises,2012,"Action, Adventure",164,"UK, USA","English, Arabic",Christopher Nolan,"Jonathan Nolan, Christopher Nolan",Warner Bros.,"Christian Bale, Gary Oldman, Tom Hardy, Joseph Gordon-Levitt, Anne Hathaway, Marion Cotillard, Morgan Freeman, Michael Caine, Matthew Modine, Alon Aboutboul, Ben Mendelsohn, Burn Gorman, Daniel Sunjata, Aidan Gillen, Sam Kennard",8.4,1480582,$ 250000000,1081142000,1081.14
tt1409024,Men in Black 3,Men in Black 3,2012,"Action, Adventure, Comedy",106,"USA, United Arab Emirates","English, Ukrainian",Barry Sonnenfeld,"Etan Cohen, Lowell Cunningham",Columbia Pictures,"Will Smith, Tommy Lee Jones, Josh Brolin, Jemaine Clement, Emma Thompson, Michael Stuhlbarg, Mike Colter, Nicole Scherzinger, Michael Chernus, Alice Eve, David Rasche, Keone Young, Bill Hader, Cayen Martin, Clarke Thorell",6.8,329608,$ 225000000,624026000,624.03
tt1430615,Qualcosa di straordinario,Big Miracle,2012,"Biography, Drama, Family",107,"USA, UK",English,Ken Kwapis,"Jack Amiel, Michael Begler",Universal Pictures,"John Pingayak, Ahmaogak Sweeney, John Chase, Ishmael Angalook Hope, Othniel 'Anaqulutuq' Oomittuk Jr., John Krasinski, Andrew Daly, Thomas R. Daly, Maliaq Kairaiuak, Jeffrey Evan, Drew Barrymore, Ted Danson, Randy Eledge, Thom Van Dorp, Tim Blake Nelson",6.5,18452,$ 40000000,24740000,24.74
tt1430626,Pirati! Briganti da strapazzo,The Pirates! In an Adventure with Scientists!,2012,"Animation, Adventure, Comedy",88,"UK, USA",English,"Peter Lord, Jeff Newitt","Gideon Defoe, Gideon Defoe",Columbia Pictures,"Hugh Grant, Martin Freeman, Imelda Staunton, David Tennant, Jeremy Piven, Salma Hayek, Lenny Henry, Brian Blessed, Russell Tovey, Anton Yelchin, Brendan Gleeson, Ashley Jensen, Al Roker, Ben Whitehead, Mike Cooper",6.7,44121,$ 55000000,,
tt1433822,The Apparition,The Apparition,2012,"Horror, Thriller",83,"USA, Germany",English,Todd Lincoln,Todd Lincoln,Warner Bros.,"Ashley Greene, Sebastian Stan, Tom Felton, Julianna Guill, Luke Pasqualino, Rick Gomez, Anna Clark, Suzanne Ford, Tim Williams",4.1,18681,$ 17000000,11350000,11.35
tt1440129,Battleship,Battleship,2012,"Action, Adventure, Sci-Fi",131,USA,"English, Japanese",Peter Berg,"Jon Hoeber, Erich Hoeber",Universal Pictures,"Taylor Kitsch, Alexander Skarsgård, Rihanna, Brooklyn Decker, Tadanobu Asano, Hamish Linklater, Liam Neeson, Peter MacNicol, John Tui, Jesse Plemons, Gregory D. Gadson, Jerry Ferrara, Adam Godley, Rico McClinton, Joji Yoshida",5.8,233458,$ 209000000,303025000,303.03
tt1482459,Lorax - Il guardiano della foresta,The Lorax,2012,"Animation, Adventure, Comedy",86,"USA, France",English,"Chris Renaud, Kyle Balda","Dr. Seuss, Cinco Paul",Universal Pictures,"Danny DeVito, Ed Helms, Zac Efron, Taylor Swift, Betty White, Rob Riggle, Jenny Slate, Nasim Pedrad, Joel Swetow, Michael Beattie, Dave B. Mitchell, Dempsey Pappion, Elmarie Wendel, Danny Cooksey, Stephen Tobolowsky",6.4,96541,$ 70000000,348840000,348.84
tt1524137,Contraband,Contraband,2012,"Action, Crime, Drama",109,"USA, UK, France","English, Spanish",Baltasar Kormákur,"Aaron Guzikowski, Arnaldur Indriðason",Universal Pictures,"Robert Wahlberg, Caleb Landry Jones, Jason Mitchell, Paul LeBlanc, Mark Wahlberg, Ben Foster, Michael J. Taylor, John Russ Broussard, Mike Broussard Jr., Arthur Thomas, Lukas Haas, Amber Gaiennie, Kent Jude Bernard, Andrew Autin, Beau St. Pierre",6.5,115327,$ 25000000,96262000,96.26
tt1535438,Il matrimonio che vorrei,Hope Springs,2012,"Comedy, Drama, Romance",100,"USA, Canada",English,David Frankel,Vanessa Taylor,Columbia Pictures,"Meryl Streep, Tommy Lee Jones, Steve Carell, Jean Smart, Ben Rappaport, Marin Ireland, Patch Darragh, Brett Rice, Becky Ann Baker, Elisabeth Shue, Charles Techman, Danny Flaherty, Damian Young, Mimi Rogers, Ann Harada",6.3,40137,$ 30000000,114281000,114.28
tt1547234,Senza freni,Premium Rush,2012,"Action, Thriller",91,USA,"English, Mandarin, Cantonese",David Koepp,"David Koepp, John Kamps",Columbia Pictures,"Joseph Gordon-Levitt, Dania Ramirez, Sean Kennedy, Kym Perfetto, Anthony Chisholm, Ashley Austin Morris, Wolé Parks, Kevin Bolger, Aasif Mandvi, Lauren Ashley Carter, Charles Borland, Michael Shannon, Aaron Tveit, Jamie Chung, Christopher Place",6.5,108903,$ 35000000,31083000,31.08
tt1599348,Safe House - Nessuno è al sicuro,Safe House,2012,"Action, Thriller",115,"South Africa, Japan, USA","English, Afrikaans",Daniel Espinosa,David Guggenheim,Universal Pictures,"Denzel Washington, Ryan Reynolds, Vera Farmiga, Brendan Gleeson, Sam Shepard, Rubén Blades, Nora Arnezeder, Robert Patrick, Liam Cunningham, Joel Kinnaman, Fares Fares, Jenna Dover, Stephen Rider, Daniel Fox, Tracie Thoms",6.7,202221,$ 85000000,208076000,208.08
tt1605630,American Pie: Ancora insieme,American Reunion,2012,Comedy,113,USA,English,"Jon Hurwitz, Hayden Schlossberg","Jon Hurwitz, Hayden Schlossberg",Universal Pictures,"Jason Biggs, Alyson Hannigan, Chris Klein, Thomas Ian Nicholas, Tara Reid, Seann William Scott, Mena Suvari, Eddie Kaye Thomas, John Cho, Jennifer Coolidge, Eugene Levy, Natasha Lyonne, Dania Ramirez, Katrina Bowden, Jay Harrington",6.7,200052,$ 50000000,234989000,234.99
tt1637725,Ted,Ted,2012,Comedy,106,USA,"English, Japanese",Seth MacFarlane,"Seth MacFarlane, Alec Sulkin",Universal Pictures,"Mark Wahlberg, Mila Kunis, Seth MacFarlane, Joel McHale, Giovanni Ribisi, Patrick Warburton, Matt Walsh, Jessica Barth, Aedin Mincks, Bill Smitrovich, Patrick Stewart, Norah Jones, Sam J. Jones, Tom Skerritt, Bretton Manley",6.9,562136,$ 50000000,549368000,549.37
tt1646987,La furia dei titani,Wrath of the Titans,2012,"Action, Adventure, Fantasy",99,"Spain, USA",English,Jonathan Liebesman,"Dan Mazeau, David Leslie Johnson-McGoldrick",Warner Bros.,"Sam Worthington, Liam Neeson, Ralph Fiennes, Edgar Ramírez, Toby Kebbell, Rosamund Pike, Bill Nighy, Danny Huston, John Bell, Lily James, Alejandro Naranjo, Freddy Drabble, Kathryn Carpenter, Matt Milne, Kett Turton",5.7,179356,$ 150000000,301970000,301.97
tt1648179,Colpi da maestro,Here Comes the Boom,2012,"Action, Comedy, Sport",105,USA,"English, Dutch",Frank Coraci,"Allan Loeb, Kevin James",Columbia Pictures,"Kevin James, Salma Hayek, Henry Winkler, Greg Germann, Joe Rogan, Gary Valentine, Jake Zyrus, Bas Rutten, Reggie Lee, Mark DellaGrotte, Mookie Barker, Jackie Flynn, Nikki Tyler-Flynn, Melissa Peterman, Thomas Gallagher",6.4,84767,$ 42000000,73100000,73.10
tt1707386,Les Misérables,Les Misérables,2012,"Drama, History, Musical",158,"UK, USA",English,Tom Hooper,"William Nicholson, Alain Boublil",Universal Pictures,"Hugh Jackman, Russell Crowe, Anne Hathaway, Amanda Seyfried, Sacha Baron Cohen, Helena Bonham Carter, Eddie Redmayne, Aaron Tveit, Samantha Barks, Daniel Huttlestone, Cavin Cornwall, Josef Altin, Dave Hawley, Adam Jones, John Barr",7.6,302721,$ 61000000,,
tt1781769,Anna Karenina,Anna Karenina,2012,"Drama, Romance",129,UK,English,Joe Wright,"Tom Stoppard, Leo Tolstoy",Universal Pictures,"Matthew Macfadyen, Eric MacLennan, Kelly Macdonald, Theo Morrissey, Cecily Morrissey, Freya Galpin, Octavia Morrissey, Beatrice Morrissey, Marine Battier, Keira Knightley, Guro Nagelhus Schia, Aruhan Galieva, Jude Law, Carl Grose, Bryan Hands",6.6,89890,$ 40600000,,
tt1790885,Zero Dark Thirty,Zero Dark Thirty,2012,"Drama, History, Thriller",157,"USA, United Arab Emirates","English, Arabic, Urdu, Pushto, French",Kathryn Bigelow,Mark Boal,Columbia Pictures,"Jason Clarke, Reda Kateb, Jessica Chastain, Kyle Chandler, Jennifer Ehle, Harold Perrineau, Jeremy Strong, J.J. Kandel, Wahab Sheikh, Alexander Karim, Nabil Elouahabi, Aymen Hamdouchi, Simon Abkarian, Ali Marhyar, Parker Sawyers",7.4,266498,$ 40000000,,
tt1790886,Candidato a sorpresa,The Campaign,2012,Comedy,85,USA,English,Jay Roach,"Chris Henchy, Shawn Harwell",Warner Bros.,"Will Ferrell, Zach Galifianakis, Jason Sudeikis, Dylan McDermott, Katherine LaNasa, Sarah Baker, John Lithgow, Dan Aykroyd, Brian Cox, Karen Maruyama, Grant Goodman, Kya Haywood, Randall D. Cunningham, Madison Wolfe, Thomas Middleditch",6.1,123110,$ 95000000,104907000,104.91
tt2083383,Di nuovo in gioco,Trouble with the Curve,2012,"Drama, Sport",111,USA,English,Robert Lorenz,Randy Brown,Warner Bros.,"Clint Eastwood, Chelcie Ross, Raymond Anthony Thomas, Ed Lauter, Amy Adams, Clifton Guterman, Carla Fisher, George Wyner, Bob Gunton, Jack Gilpin, Matthew Lillard, Robert Patrick, John Goodman, Nathan Wright, Scott Eastwood",6.8,59171,$ 30000000,48963000,48.96
tt0453562,42 - La vera storia di una leggenda americana,42,2013,"Biography, Drama, Sport",128,USA,English,Brian Helgeland,Brian Helgeland,Warner Bros.,"Chadwick Boseman, Harrison Ford, Nicole Beharie, Christopher Meloni, Ryan Merriman, Lucas Black, André Holland, Alan Tudyk, Hamish Linklater, T.R. Knight, John C. McGinley, Toby Huss, Max Gail, Brad Beyer, James Pickens Jr.",7.5,83372,$ 40000000,97470000,97.47
tt0770828,L'uomo d'acciaio,Man of Steel,2013,"Action, Adventure, Sci-Fi",143,"USA, UK",English,Zack Snyder,"David S. Goyer, David S. Goyer",Warner Bros.,"Henry Cavill, Amy Adams, Michael Shannon, Diane Lane, Russell Crowe, Antje Traue, Harry Lennix, Richard Schiff, Christopher Meloni, Kevin Costner, Ayelet Zurer, Laurence Fishburne, Dylan Sprayberry, Cooper Timberline, Richard Cetrone",7,678921,$ 225000000,668045000,668.05
tt0790736,R.I.P.D. - Poliziotti dall'aldilà,R.I.P.D.,2013,"Action, Adventure, Comedy",96,USA,English,Robert Schwentke,"Phil Hay, Matt Manfredi",Universal Pictures,"Jeff Bridges, Ryan Reynolds, Kevin Bacon, Mary-Louise Parker, Stephanie Szostak, James Hong, Marisa Miller, Robert Knepper, Mike O'Malley, Devin Ratray, Larry Joe Campbell, Michael Coons, Chris Everett, Michael Tow, Lonnie Farmer",5.6,115892,$ 130000000,78324000,78.32
tt1213663,La fine del mondo,The World's End,2013,"Comedy, Sci-Fi",109,"UK, USA, Japan",English,Edgar Wright,"Simon Pegg, Edgar Wright",Universal Pictures,"Thomas Law, Zachary Bailess, Jasper Levine, James Tarpey, Luke Bromley, Sophie Evans, Samantha White, Rose Reynolds, Richard Hadfield, Flora Slorach, Francesca Reidie, Charlotte Reidie, Pierce Brosnan, David Bradley, Michael Smiley",7,254015,$ 20000000,46091000,46.09
tt1245492,Facciamola finita,This Is the End,2013,Comedy,107,USA,"English, Spanish","Evan Goldberg, Seth Rogen","Seth Rogen, Evan Goldberg",Columbia Pictures,"James Franco, Jonah Hill, Seth Rogen, Jay Baruchel, Danny McBride, Craig Robinson, Michael Cera, Emma Watson, Mindy Kaling, David Krumholtz, Christopher Mintz-Plasse, Rihanna, Martin Starr, Paul Rudd, Channing Tatum",6.6,378295,$ 32000000,126041000,126.04
tt1272878,Cani sciolti,2 Guns,2013,"Action, Comedy, Thriller",109,USA,"English, Spanish",Baltasar Kormákur,"Blake Masters, Steven Grant",Universal Pictures,"Denzel Washington, Mark Wahlberg, Paula Patton, Edward James Olmos, Bill Paxton, Robert John Burke, James Marsden, Greg Sproles, Fred Ward, Patrick Fischler, Derek Solorsano, Edgar Arreola, Kyle Clements, Christopher Matthew Cook, Tim Bell",6.7,192738,$ 61000000,131940000,131.94
tt1321870,Gangster Squad,Gangster Squad,2013,"Action, Crime, Drama",113,USA,English,Ruben Fleischer,"Will Beall, Paul Lieberman",Warner Bros.,"Sean Penn, Holt McCallany, Wade Williams, James Landry Hébert, Ambyr Childers, Josh Brolin, Mick Betancourt, Mac Brandt, Brandon Molale, Michael Papajohn, Jeff Wolfe, Anthony Molinari, Austin Highsmith, Ryan Gosling, Neil Koppel",6.7,203841,$ 60000000,105200000,105.20
tt1343092,Il grande Gatsby,The Great Gatsby,2013,"Drama, Romance",143,"Australia, USA",English,Baz Luhrmann,"Baz Luhrmann, Craig Pearce",Warner Bros.,"Lisa Adam, Frank Aldridge, Amitabh Bachchan, Steve Bisley, Richard Carter, Jason Clarke, Adelaide Clemens, Vince Colosimo, Max Cullen, Mal Day, Elizabeth Debicki, Leonardo DiCaprio, Joel Edgerton, Emmanuel Ekwenski, Eden Falk",7.2,466522,$ 105000000,353642000,353.64
tt1454468,Gravity,Gravity,2013,"Drama, Sci-Fi, Thriller",91,"UK, USA, Mexico","English, Greenlandic",Alfonso Cuarón,"Alfonso Cuarón, Jonás Cuarón",Warner Bros.,"Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen, Phaldut Sharma, Amy Warren, Basher Savage",7.7,755710,$ 100000000,723190000,723.19
tt1483013,Oblivion,Oblivion,2013,"Action, Adventure, Sci-Fi",124,USA,English,Joseph Kosinski,"Karl Gajdusek, Michael Arndt",Universal Pictures,"Tom Cruise, Morgan Freeman, Olga Kurylenko, Andrea Riseborough, Nikolaj Coster-Waldau, Melissa Leo, Zoë Bell, Abigail Lowe, Isabelle Lowe",7,476845,$ 120000000,286168000,286.17
tt1650554,Kick-Ass 2,Kick-Ass 2,2013,"Action, Comedy, Crime",103,"UK, USA, Japan",English,Jeff Wadlow,"Jeff Wadlow, Mark Millar",Universal Pictures,"Aaron Taylor-Johnson, Chloë Grace Moretz, Morris Chestnut, Claudia Lee, Amy Anzel, Clark Duke, Augustus Prew, Mary Kitchen, Donald Faison, Matt Steinberg, Steven Mackintosh, Monica Dolan, Garrett M. Brown, Lyndsy Fonseca, Christopher Mintz-Plasse",6.5,250881,$ 28000000,60795000,60.80
tt1663662,Pacific Rim,Pacific Rim,2013,"Action, Adventure, Sci-Fi",131,USA,"English, Japanese, Cantonese, Mandarin",Guillermo del Toro,"Travis Beacham, Guillermo del Toro",Warner Bros.,"Charlie Hunnam, Diego Klattenhoff, Idris Elba, Rinko Kikuchi, Charlie Day, Burn Gorman, Max Martini, Robert Kazinsky, Clifton Collins Jr., Ron Perlman, Brad William Henke, Larry Joe Campbell, Mana Ashida, Santiago Segura, Joe Pingue",6.9,459808,$ 190000000,411002000,411.00
tt1690953,Cattivissimo me 2,Despicable Me 2,2013,"Animation, Adventure, Comedy",98,"USA, France, Japan","English, Ukrainian","Pierre Coffin, Chris Renaud","Cinco Paul, Ken Daurio",Universal Pictures,"Steve Carell, Kristen Wiig, Benjamin Bratt, Miranda Cosgrove, Russell Brand, Ken Jeong, Steve Coogan, Elsie Fisher, Dana Gaier, Moises Arias, Nasim Pedrad, Kristen Schaal, Pierre Coffin, Chris Renaud, Nickolai Stoilov",7.3,363248,$ 76000000,970766000,970.77
